name,osm_id,latitude,longitude,data_type,source,place_type,population,collection_time,collection_date,collector_class
Koutéhou,12549938218,7.5406518,2.2088015,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gankpètin,12552179892,7.7078534,2.2080966,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kpékpédè,12552185416,7.7216411,2.2062603,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tchamissi-Laguêma-Atakéagbassa,12552185430,7.7292676,2.2015278,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tré,12552185431,7.7333168,2.2000465,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Itchogué-Sotré,12552185433,7.7398563,2.1999648,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Lèma,12552185434,7.7438447,2.2005664,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tchago,12552185435,7.7472774,2.1985849,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sèmè,12552185436,7.749842,2.1989893,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Adjalè,12552194230,7.7401846,2.235172,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sourhèdji-Okpè-Olouwa,12552228176,7.8369944,2.3581812,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kédégnonhoué,12567535991,6.8323086,1.6642203,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Mahinouhoué,12568094749,6.8118353,1.6786935,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agohoué-Balimey,12568094750,6.8077291,1.6587852,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbotohoué,12568094753,6.8188362,1.6643221,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Aïnahoué,12568094754,6.8220658,1.6776921,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Koumakohoué,12568094755,6.8254236,1.6639711,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Loko-Atoui,12568115477,6.8397667,1.7213634,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kpatohoué,12568120968,6.9366286,1.7303002,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Aïssanhoué,12568120969,6.9379083,1.7372716,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bétoumey,12568120970,6.9387506,1.7222613,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tchanhoué,12568120971,6.9446754,1.7244221,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bota,12568120972,6.9469978,1.7311569,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Houngbédjihoué,12568120997,6.9561003,1.7324965,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Éfiohoué,12568121376,6.984602,1.7661898,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dogohoué,12568121377,6.9869011,1.7730889,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kanvihoué,12568121378,6.9698392,1.7875501,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kolikohoué,12568121379,6.9737082,1.7752462,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Zohoudji,12568121639,6.9749007,1.7311804,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agbédranfo,12568131020,6.8929781,1.7116976,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Djonouhoué,12568131248,6.9539135,1.7492838,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gamè-Houègbo,12568131264,6.9501931,1.7588539,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Mahoussihoué,12568135051,6.8581576,1.7776137,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gamè-Fodé,12568145016,6.9440765,1.7658249,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Edjihoué,12568145056,6.9335276,1.7602694,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tédéhoué,12568147455,6.9008615,1.7514821,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tohouéhoué,12568147456,6.8947168,1.7306575,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Djakotomey 2,12568147458,6.9075974,1.7218983,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Djakotomey 1,12568147460,6.9005623,1.7115123,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Nakidahohoué,12568149418,6.8121142,1.6312362,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Fantchoutchéhoué,12568149420,6.8226699,1.6489656,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Mekpohoué,12568168017,6.8324585,1.6513302,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kpoba,12568168052,6.8394646,1.6553998,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bahoué,12568168053,6.8409417,1.6501355,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Koulihôhoué,12568168054,6.8391663,1.6469884,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tchoklihoué,12568168055,6.8443147,1.6489557,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Mededjihoué,12568185571,6.9019616,1.690337,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Houatéhoué,12568185572,6.9049818,1.6793908,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Avonnouhoué,12568185573,6.9071262,1.673869,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbékéhoué,12568186308,6.8497894,1.6717856,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tokpohoué,12568186309,6.846991,1.6803519,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Danvohoué,12568186310,6.8574087,1.6855227,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Etonhoué,12568194675,6.9244801,1.7294979,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agondji,12572060183,7.2370121,2.0474132,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Savakon,12572266928,7.2442313,2.0614239,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Zoungahou,12579656738,7.5369433,1.7942339,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Akpakli,12579656739,7.5410644,1.7708499,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Djrékpédji,12579656751,7.5978,1.7788095,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kouékouékanmè,12580047470,7.4927481,1.7686707,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gangan,12580047478,7.5614148,1.7056029,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dénou,12580047479,7.562368,1.69924,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Awotrélé,12580047480,7.5657218,1.6976373,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tokpé,12580056703,7.4738085,1.7072713,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agoïta,12584817638,7.0542637,2.3160482,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Hon,12584817679,6.9820239,2.2996105,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kpokissa,12584845329,7.0040678,2.3878255,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dénou-Lissèzin,12584874245,6.9444297,2.0333396,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Togbin,12584874280,7.0052795,2.0266542,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ouansougon-Don-Akadjamè,12584874281,7.0057736,2.0345677,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Massi-Alligoudo,12584883980,6.9675508,2.2400178,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Hlagba-Dénou,12584885818,7.0120024,2.2053984,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Hlagba-Atcha,12584885820,7.0082707,2.1985554,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Zoukou,12584885822,7.0248845,2.1677741,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Don-Agonlin,12584892154,6.995644,2.0542548,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dovogon,12585071319,7.0622193,2.1469222,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bognongon,12585071334,7.0599767,2.160624,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Hlanhonou,12585071390,7.0665318,2.176106,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tovlamè,12585091623,7.0176508,2.0790756,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Towé,12585091673,7.0568776,2.0488742,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Haya,12585091686,7.0731471,2.1234397,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agaga,12585091687,7.0765201,2.1210193,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Zado-Adagon,12585091689,7.0756702,2.1256449,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Houassaho,12585091690,7.0700198,2.1326536,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dohouè,12585097819,7.0506149,2.2022077,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Ahoundomè,12587799683,7.0794096,2.0955256,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Adjimè,12587799685,7.0828107,2.0830692,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Atchia,12587799686,7.0842308,2.080734,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agbogbohonou,12587799687,7.1045912,2.1190386,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dodomè,12587799692,7.1154663,2.0871631,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbamè,12587799693,7.1178675,2.0889974,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Déguèli,12587799694,7.1195198,2.0845222,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gandjèkpindji,12587799695,7.1201653,2.077523,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbangnanmè,12587799696,7.123328,2.0776531,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Cana 2,12587799697,7.1255097,2.0790191,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dohounvè,12587799698,7.1301182,2.0803851,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dogoudo,12587883686,7.1247868,2.0872281,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kpota,12587883687,7.1172607,2.0934597,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Malè,12587883688,7.1221017,2.0927181,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agouna,12587883690,7.1339813,2.0674218,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dossounon,12587883691,7.1308982,2.0630787,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Hadagon,12587883692,7.1391764,2.0576886,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agonmè,12587901822,7.1265118,2.1527236,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agadji,12587901823,7.1209939,2.1494392,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Yokon,12587901824,7.1133295,2.1501527,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Assan,12590575294,7.6387276,1.7181645,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sankpiti,12590607341,7.5711876,1.7049525,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Anfin,12590607348,7.6377985,1.7328004,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Hanagbo,12593543130,7.4246836,2.0940114,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Wokou,12593554046,7.2907149,2.047157,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Zadakon,12593554058,7.244264,2.0051026,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dohouimè,12593554059,7.251881,2.0059824,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Honhoun,12593554061,7.25031,1.9849528,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Linsinlin,12593559509,7.3138769,2.0497078,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Assantoun,12593559511,7.2986939,2.0537405,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sovlègni,12593581267,7.3285651,1.8374883,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Draou,12593581268,7.3416442,1.8034047,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Zakan,12593581270,7.3460609,1.7755579,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Bohoué,12593582015,7.2657466,1.9925079,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Hounvi,12593608802,7.3091602,1.9584129,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Djessi,12593615540,7.3780596,1.9442527,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Honfinmè,12593615558,7.3233218,1.8806048,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Flénonhoué,12593656030,7.3554696,1.8276834,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Komè,12593665517,7.400113,1.9551061,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Dona,12593680510,7.4192115,1.9859625,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agondokpoé,12593689718,7.4278365,1.8943063,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Samionta,12595755298,7.0898572,2.2374647,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Zoungbo-Bogon,12595765627,7.1169184,2.0554521,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Avavi,12595803620,7.0754401,2.2132732,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Tchihéigon,12596191398,7.0910927,2.2688869,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Domè-Go,12596191399,7.094653,2.3052646,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Domè-Aga,12596209002,7.1034458,2.3088128,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Kèssèdjogon,12597887206,7.1321561,2.2761806,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Aglangbin,12597953194,6.831854,2.4343338,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Awassou,12597957917,6.9071096,2.3664841,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Wo-Togoudo,12597957918,6.8655511,2.3846814,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbozounmè,12597957957,6.8201811,2.3627759,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Mangassa,12597964594,6.7958401,2.3212225,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Akpomey,12597964619,6.7764967,2.4301044,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Houéhounta-Tozounkpa,12597977018,6.815,2.294842,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Azingboto,12597977021,6.8226769,2.3015701,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Houéhounta,12597977022,6.8258514,2.3039065,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Awokpa,12598115773,6.7906102,2.3078161,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Lakpo,12601848189,7.3919636,2.0198194,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Assagba,12601849647,7.6381431,1.6633992,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gobaix,12601886522,7.3576625,2.0257922,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Betta,12601886537,7.3333266,2.0069148,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Aguiakpa,12603630404,6.7425734,2.351101,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sèdjè-Houègoudo,12603630424,6.7433353,2.3715672,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sèdjè-Kpota,12603895730,6.7208035,2.3749444,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gbèto-Fongbo,12603896211,6.6604657,2.3055305,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Agondotan,12603896213,6.6492308,2.3134192,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Gonfandji,12603896214,6.644114,2.324858,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Wawata-Zounto,12603896217,6.638814,2.2968084,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Wawata-Dandji,12603896218,6.6330167,2.3114854,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Sèdjè-Zounmey-Aga,12603899327,6.7230612,2.3672053,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
Guékoumèdé,12603899357,6.7229241,2.3343004,cities,OpenStreetMap,village,,19:33:15.887706,2025-09-30,GeographicCollector
